"tweet_id","sentiment","author","content"
1957534742,"hate","basilmcneck","I hate this bit"
1957534931,"neutral","MeLLo_T","@RaNTeLLDaT I KNO I SHOULDA CAME"
1957534934,"love","VdChiongbian","I miss you sweetie!"
1957535325,"sadness","KristenODay","I miss Feb 23rd 2008  best night of my whole entire fucking life. I'd rather re-live that night then win $1million."
1957535434,"love","GillLeeIn","@AntBoogieWorld Wish you were coming to Australia &amp; New Zealand with the Sticky Tour Ant"
1957535446,"sadness","ArtRevel","@harneet @RangitaNandy as a kid, i remember searching with the local video store owner in a godown , got a video tape with fungus badluck"
1957535907,"neutral","impresariozero","I wish I had company"
1957536415,"worry","ThrillaEnt","@FLASxyBlck25 right now thats about all I can deal with  I work too much and I need my space! Most women dont offer that!"
1957536519,"worry","amandacotyk","work suckd.. another closing nite with 30 dollars pockeded..  i need a new job"
1957537632,"neutral","squeekycheese","has woken up feeling a little special...i dont thing drink the bar dry is on the cards. when i finally sober up its home time i think"
1957537716,"love","mich_and_ge","what a bummer that tomorrow is friday again!"
1957537967,"neutral","morriscat","@BuddyThePuggy Poor Buddy, being teased by mini puggy  I think what you need is a #PUGHUG"
1957538443,"worry","julietnowell","screw the fact you can't post LONG updates on twitter"
1957538725,"worry","hollyjunesmith","@Miss_Thrifty eBay 10 mile rule not working for me.  Too many pairs of leather trousers being sold in Aberdeen. Will try next week."
1957538752,"love","UltraSub","@IljaCoolen Thanks! Just used a therm to pry it out. Was like concrete! Blood and everything!  He's doing a lot better now. Thank god."
1957538772,"neutral","kkilty","@breakfastnt wasn't much of a debate"
1957538841,"worry","regineking","@NosliwEiggam hey, got your text sms. i plan on maybe just catching a flick tonight. last night was a wee bit too much for me"
1957538998,"surprise","kwinexx","#3breakupwords you have changed"
1957539103,"neutral","brendalogy","Only four full days left in Aussie-land. I don't want to go home."
1957539161,"neutral","Irishcreamy","They're gone."
1957539623,"sadness","vivac","#freakyfriday Slipped in the shower and fell. Lucky to escape with just a couple of concussions!"
1957540034,"sadness","profitbaron","Damn I failed in my assassination attempt on Louis  re: http://ff.im/3mrIM"
1957540579,"sadness","Ippso","@displayspook damn i missed it too"
1957540985,"sadness","Dreamm","Y AM I STILL AWAKE!!!! SMH.... THIS SUCKS!!!"
1957541030,"sadness","lancedatuin","is having headache and colds..."
1957541294,"surprise","manda_was_taken","@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
1957541562,"sadness","jasonmumbles","This headache is killing me yet I need to cover some boring police event."
1957541698,"worry","aricha21","Another night of not sleeping"
1957542198,"worry","brookedanielle_","@tommcfly, @dannymcfly, @mcflyharry and @dougiemcfly i think you should come home now"
1957542271,"worry","itsANDRIANx3","You guys dont get too drunk without me"
1957542303,"neutral","sexycheekybum","on way to work"
1957542487,"neutral","MacoKiki","is sick in the doctors waiting room"
1957543156,"hate","sickophantikmnd","This place blows! My UberTwitter isn't functioning here! Had to switch to TB"
1957543263,"worry","gabvirtualworld","@UltraSub Too much details !!!    (But glad he is better)"
1957543295,"love","xerulean","Just finished The Village. So in love,could watch it over and over! Wonder why I can't get to sleep tonight"
1957543470,"sadness","Mamade2ninos","I'm sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!"
1957543560,"surprise","Tosemy","what's wrong with people? Second break-in at Wallmans tonight"
1957544315,"sadness","WeirdMeta","@jessiimiica I am like the most saddest person on jtv right now because you are not on"
1957544939,"sadness","detence","Heathrow Connect is ï¿½7.40,i thought it was a bargain (express is 15),but then it terminated at Hayes/Harlington and i had to take a bus"
1957544941,"love","sydeshow","http://twitpic.com/666gy - My glass is empty. Will someone be a dear and fetch me another?"
1957545115,"neutral","melodyhellyeah","@Jay5920 leave Fraser alone"
1957545299,"sadness","ELJmcfly","@brookedanielle_ it just upsets me , becasue like 6 years we have loved them .. and then this happens  imm really uset now x"
1957545936,"surprise","MashAnnable","@Phoebo oh poor you  atleast get paid for staying back or?"
1957546027,"sadness","lover626","Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry"
1957546032,"surprise","BreeSymone","@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!"
1957546463,"sadness","VeraxDoll","I was looking forward to seeing @PapaRoach in Raleigh (fan for 10 years NB too) but scalpers took the tix and sell them for $200  morons"
1957546602,"sadness","ashMula","@chasssss they got attacked by the club"
1957546773,"hate","SparkyMA","Cars been dropped off for service and mot  getting the train home! Hate public transport!!"
1957546998,"worry","Beth_Walker","Morning tweeple! I'm a bit sneezy today"
1957547323,"relief","eriol78","I am soooo  right now!"
1957547586,"neutral","rrrache","trying to understand why WHY i joined twitter.....everyone else was doing it i felt left out"
1957547705,"neutral","Yoshimikiosha","@Mogeezie u ever jus fell like damn, i jus want to cake it n lay next to ur baby...watch movies chill freak on all night..."
1957548074,"worry","laurahuhne","Did not win Kelly Clarkson Tickets. Sorry Cecilia. Really wish I could give that to you! You so much deserve it."
1957548511,"sadness","kobraman88","@xxsteebiexx lol i know i wld like to get a reply from seann william scott but he dont reply  and hes one of my favourite actors"
1957548686,"sadness","samanthaaharrel","i'm so mad that im going to be missing the maine tomorrow because it takes all effing day to fly to florida"
1957548733,"neutral","katemate09","Just wants to stay in bed all day but has to go to work instead  sux"
1957549337,"love","IvanaE","All of you can have fun tweeting all day while im cleaning hair  LOL"
1957549507,"worry","TaneenaGee","what do u do when ur dads losing it mentaly and dosent remeber you"
1957549557,"worry","ashleigholsen","why am i up...i have to wake up at 7"
1957549564,"sadness","kreativsounds","Google Wave presentation: http://bit.ly/2ehfov  I'm not very impressed. It's nice, but it's not really for me"
1957549641,"worry","lost_dog","@dylandersen I am lost. Please help me find a good home."
1957549892,"sadness","SallyKellaway","Fixed my favourites. $180 and the heels fell off after 4 wears"
1957550054,"neutral","patreesho","Dizzy  I wanna lie die, but those calories aren't gonna just balk because I ignore them."
1957550294,"neutral","laurendaniellex","is super tired"
1957550766,"neutral","alaamusic","just realized that Chris Lake was spinning in stockholm yesterday, and I missed it!"
1957551636,"surprise","sarahxkennedy","@Scrambledmegs haha i love surprises! i don't work til sunday tho so i have to wait."
1957551990,"worry","manuelmagic","Hate be late"
1957552080,"worry","Shammysticks","feeling like shit. hope its not swine flu or something"
1957552432,"worry","KimpThePimp","Its friday and i'm sick, story of my life..."
1957552900,"worry","honeyteodoro","how i wish the result IS true..."
1957552960,"love","anambanana","Summer is really ending. It's raining."
1957553186,"worry","mynameissasha","@queeeniee Where's yummiest Pan Mee? For me it's behind Dance Center, Ipoh Garden South. and i miss it"
1957553244,"neutral","juliesllama","I almost lost you again phone  silly indy"
1957553456,"happiness","RelientTU","This is one of my all-time favorite episodes/quotes from The OfficeUS only   )  http://bit.ly/ARMJ"
1957553482,"neutral","jaczie","@inrsoul I can't buy, only rent!"
1957553622,"sadness","AlexaRPD","Nice action shot: http://bit.ly/m8zfx   I miss working a pole."
1957553753,"sadness","jayajha","I am not going to entertain any request for reducing shipping cost by using registered post instead of courier from now on...."
1957553873,"worry","Carto","I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it"
1957553875,"surprise","Glock","@wilw wtf pogs are back too?"
1957553916,"sadness","MLB_ChiVino","Going to miss my roomie @Staycy... We will no longer be roomies starting tomorrow"
1957553928,"worry","pocholobutete","@crunchybunny Sus Ate, I was so upset, I wasn't informed AT ALL. Turns out, they told Sarms and they expected her to tell me. Huff."
1957554204,"hate","x333xxx","Hydro drive abandoned after three miles"
1957554604,"neutral","brookedanielle_","@ELJmcfly Were done so much for them, then brazilians ha! but no meh, i think they love the other countries more then the UK"
1957554694,"worry","Beaniebanks","@MadamSalami pmsl @poo... We had crap everywhere too. But NO More. Love it. My wool stash today though"
1957554966,"sadness","missme211","dreading work tomorrow wish I had one more day off"
1957555202,"worry","dayeee","@anttoekneeeeeee with 14mph winds!!"
1957556258,"worry","minauderie","@Rina_spn what's going on?"
1957556471,"worry","suchducks","where has my sleep run off to??"
1957556693,"neutral","amandacotyk","work sucked .. another 8 hour shift with only 30 dollars to show for..    i need a new job..."
1957557232,"empty","shartlesville","I had 2 buy a new washer, bought the dryer 2.  Dryer labeled electric but is gas   GRRR.  Now we have 2 load it up tomorrow 2 return it."
1957557283,"neutral","Roxtar73","@SophiaF3F3 word i'm always up"
1957557426,"sadness","Yoshimikiosha","@mizzlalabaybii @KEWSBOOGIE im just so lonely right now. maybe SADE GOT ME FEELING LIKE THIS"
1957557902,"sadness","xdott","very tired and anxious"
1957557944,"happiness","PixieLouWho","I chilled in my room with my baby book missed my bro leavin  he really is cool had a stripper shirt on said I suppoort single moms! Funny"
1957558319,"sadness","michram","its my burfday and i'm all alone"
1957558459,"worry","eleventhvolume","@disquiet Business or pleasure? Will keep my eye out for anything. You're just missing a Moondog concert tomorrow night"
1957558651,"sadness","sowhat28","@JoelMadden I applaud you for accepting gay marriage, I have rels that are born again that hate me for it."
1957558721,"hate","seutje","hmz... second most popular page on this governmental site is the 404 page... fail"
1957558770,"neutral","icapineda","hates karma down. bakit kse nilagnat aq khpon?  http://plurk.com/p/wy4ju"
1957558782,"worry","cheer_babe2013","Can't freakin sleep and i have a horrible stomach ache"
1957558817,"sadness","WanderingSwede","Headache"
1957559642,"worry","GeoffSlaughter","@DavidAWatson link no worky-work"
1957559824,"sadness","Yoshimikiosha","@Alma773  want somebody to hold me Alma! tear tear"
1957560149,"neutral","cyberoidx","IS BORED. Can't even tease people now"
1957560246,"neutral","sandradictation","@geekinpink804  i can't."
1957560561,"worry","TheRealBillyman","@kaybob23 too bad i dont have either"
1957560891,"empty","PhDenny","Curse you breakfast gods....full bowl of cereal + not enough milk ="
1957560911,"surprise","brookedanielle_","@ELJmcfly I don't think any of what i just said it true, i just had a rant about mcfly, i cant belive i did that  i feel ashamed"
1957561005,"sadness","brinnerz","Its beginning to get way too hard to please all of my friends at once"
1957561232,"surprise","micooper1","yea dude... 5'8&quot;! really!?"
1957561314,"sadness","MrCartersNurse","@MrDeNiro i wish someone would inspire me with some sexy time right now ugh but thats not gonna happen...  ugh"
1957561596,"sadness","rieriobelix","not in the mood"
1957561630,"sadness","trapikcaster","I'll miss the 39th floor view..."
1957562001,"sadness","sinnyxo","now i'm awake i can't get back to sleep"
1957562184,"sadness","spixxy666","Now i feel really really bad...sorry"
1957562310,"worry","Susi185","where is the sunshine...the only thing i see are clouds..."
1957562388,"happiness","kellygirl27","Sleep....take two....this better work!"
1957562548,"neutral","niamhyc","Two day hangover"
1957562940,"neutral","Avril4everr","I'm not here this weekend...  See you monday twitters"
1957562993,"sadness","ginaveee","@elmers10 miss u more"
1957563194,"fun","LaBellaBijoux","i didn't have fun at the club tonight, had a lot on my mind"
1957563287,"sadness","Rosinacarley","@HellenBach the geek, the stepson and the live in nanny love BGT, me - can't stand it!  Had to watch TV upstairs all alone!"
1957563297,"love","neilthomas45","Oh Cr*p.... Here goes my head again, &quot;I'm Spinning Around&quot;"
1957563348,"worry","minauderie","@Rina_spn aww  sick? and i hate soup, too"
1957563359,"hate","Hildingstam","@upcomingpixar Too bad we're in Sweden where Up isn't up on the theaters  here until October"
1957563562,"worry","coryellc0412","Wide awake. Wishing I wasn't. Damn nightshift routines. Got turned down for the job in Nashville  oh well ..."
1957563695,"sadness","lewisandrewsiii","Enjoying the nice couple dad with my brother to bad we never really see each other anymore..."
1957563814,"worry","daisydaisymae","Homework day"
1957564207,"worry","hdnoriega","In the emergency room with my cousin. She's got mad flu and can't walk or breathe.  Why are hospitals always so cold?"
1957564346,"sadness","krystlefershiz","Just got finished watching marley and me, and I cried like a fucking baby...I'm missing my beast like crazy!"
1957564908,"sadness","soradio","My phone passed away yesterday.. He jumped off the table  Searching for a new phone..."
1957565022,"sadness","addictedtotext","oh my god. my twitter feed has been taken over by geeky stuff! @bmw @brampitolo @kodinlanewave @kenkeiter so funny! I wish i understood"
1957565044,"worry","rynrichardson","@misstiffytaylor try having your best writing five years behind you  heh, it happens"
1957565659,"worry","Mary_Maciel","@Brizzers haha i agree lame....another thought  y are their concerts so expensive......that's kinda lame too"
1957565783,"neutral","leeveritymusic","Tummy bugs are lame! Got about an hours sleep if that."
1957565961,"worry","elliotcoach","nt online &amp; mayb next week  if u havent voted pls do: http://bit.ly/hHigd"
1957566076,"sadness","philshills","nobody loves me on twitter"
1957566265,"worry","iheartmeowing","@glassdahl: i'm more than willing to give him what he needs. XD but srsly, i also think he needs one soon."
1957566280,"sadness","HiImMimi","@iAmNauj can't.  wish I was sleeping. Gotta be at work in less than 4 hours... Wait, what're u doing up???!"
1957566708,"surprise","natamari","@iSpyLevis nooooooooo i just got into my pyjamas!"
1957566751,"surprise","etafish","@liedra Bubble tea is awesome, it's been so long since I've had some"
1957566984,"neutral","razzbingo","@Badger5000 probably, but the yoot don't care no more grandad"
1957567167,"worry","danniSTACK","Soooo full that im starting to feel sick"
1957567222,"worry","viviene24","I didn't catch the Jonas Brothers Facebook Webcast...  It already ended when I logged in to my Facebook account..."
1957567698,"sadness","jradc","@Rina_spn your boyfriend didn't even say bye!"
1957568081,"neutral","pyroezra","@bbyowls i know   but its better than nothing"
1957568605,"sadness","menendezm08","Have you ever realized you never fully have everything you want?  feelin' down."
1957568998,"neutral","babyowls","@Pyroezra i know hella  i wish i could be how my mom was and just move across the usa!"
1957569117,"empty","hannahhh_","what the hell am i doing awake this early,"
1957570514,"sadness","michaelalacey","Gutted, been invited to a bbq tomorrow night, gonna miss the BGT final   ...Wonder if they can wheel the TV outside??"
1957570595,"neutral","apemura","@From__Hell beeeeaaaaatooooo!!!!!"
1957570614,"worry","sarahhhhhs","I don't know what to wear...."
1957571193,"worry","citylove","How sad is it that your best friend is so selfish and heartless that they exclude you from their life completely...I'm so sad"
1957571320,"worry","Pennygiirl","working on my oral presentation and upset........."
1957571358,"neutral","elliotcoach","nt online today &amp; mayb whole of next week  if u havent voted pls do: http://bit.ly/hHigd"
1957571502,"sadness","RealMrMatrix","@jerseyzmorenita: Sad But True  :: I SHouldnt Right?"
1957571516,"worry","Mz_Cognac","#3wordsaftersex i think im bleeding."
1957571721,"sadness","steaky","supposed to be great weather today &amp; 2moro; just my luck Im stuck in work 1-10 both days!"
1957571904,"worry","KrystelWilde8A","i miss you soo much"
1957571940,"sadness","kittycatemeow","i lost all my friends, i'm alone and sleepy..i wanna go home"
1957572715,"sadness","crucifire","@brainstuck i didnt get the joke"
1957573018,"hate","brtak","@jojototh @abduzeedo firefox ok, but opera and IE - footer is not ok"
1957573205,"neutral","ahmetrauf","Can't concentrate  need a booster to woork"
1957573557,"sadness","se_brandon","Also, I'm really missing Sami... just thought I would throw that one out there..."
1957573854,"worry","nstefan","Thanks those who have clicked :p Well I think I did something wrong, it's still at 0 visitor, 0%.. maybe I need to reinstall everything"
1957573908,"worry","archanasuswaram","i'm new!!!!! dunno whatta doo!"
1957574071,"neutral","Yoshimikiosha","@Lickasha sorry 19/female/atl very lonely"
1957574114,"worry","MakeUpByBrooke","@MakeupGeek I am soo excited about your pasadena seminar...if only i can find the confermation email"
1957574386,"worry","ByronJH","My bed had tha nerve 2 call my blackberry askin me where the hell I was.......looks like I gotta go ya'll  I'll c u in 3.5hours, after nap"
1957574479,"surprise","Heffertron","what a lovely summery morning! Shame I have to be in work!!!!"
1957574803,"neutral","kristinejanke","tried to 'bing' today.. not operational in australia yet"
1957574843,"worry","sarahlay","This already feels like one of those days where I just won't be able to win."
1957574844,"happiness","tinybaybee","@ACALLPRO -- yeahhh u wasnt thereeeeeeeeeee"
1957575428,"hate","bengillam","@berkscub no sorry twitter sucks balls since the replys change  #fixreplies"
1957575701,"neutral","heyyitskate","RAIN!!!!!!!!!!!! AAAAAAAAAAHHHHHHHH! i'm gonna melt. damn it's cold. freakin cold.  brrrrrr"
1957576278,"sadness","JOJO1124","i REALLY miss my photofiltre and photoscape  GIMP is too damn confusing"
1957577074,"relief","jaleesaa","&quot; ...not academically of course. &quot; I miss him already"
1957577809,"neutral","LydiaLovesU","it says not in stock"
1957577994,"neutral","Benskis","Beer in the fridge"
1957578230,"worry","misskittymarie","why is it so hard to find good house events in the Sacramento area?"
1957578246,"neutral","msfudgey","@Jalanii awwww wat i was gonna buy myself something pretty  nvm"
1957578248,"worry","sssssstephanie","@fifitheconquero I was going to go to london for a week then had to change my ticket! I would have been there right now"
1957578438,"sadness","k0nan97","at last i wr0te again....got bored the previous dayss...."
1957578654,"relief","anvimal","Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download"
1957578856,"surprise","dougiedaydream","@halina1979 what sun?"
1957579637,"worry","Stephny","@julsey I should be asleep  trying to be..."
1957580027,"neutral","Alysiaisgay","Ah this is getting to me"
1957580450,"sadness","galaxydazzle","@binncheol  I'm afraid so. All tour I have had people refusing to believe that I am anything else... Irish all the way."
1957581121,"worry","sannedeleeuw","Totally prepped for interview at 10, too bad twitter is off line..  - http://mobypicture.com/?onewzs"
1957581680,"worry","kayla_chantel","In bed can't sleep .... Something is missing....."
1957581930,"worry","legendaryTVAC","actually, i think i'm being mean to her....i feel sorry now"
1957582469,"sadness","M_Snead","It's 4 am and I'm hungry"
1957582513,"sadness","AshFlores","Why do weddings on TV make me cry? Is it just my inner desire to be eternally happy and start the rest of my life??"
1957583045,"sadness","stacii1980","can't go to bed  An am sooooo tired!!!"
1957583174,"hate","miss_r","Shit shit, i didn't mean to dall asleep again, it's 9am, I wanted to be out by 9.30. Don't know why I'm so tired,I wasn't late last night"
1957583241,"sadness","razzles13","man.. it's starting to rain real hard.."
1957583470,"worry","kelly960","@Ozalina It's been fine for me for like, a week, but now it just won't load."
1957583574,"worry","lillycarrico","Can't sleep....restless mind! Agh"
1957583578,"worry","liedra","@demios101 oh, sorry to hear about this too  sad"
1957583581,"hate","tieandshades","Okay I'm seriously bored. I have nothing to do. I can't go out cause it's raining."
1957583645,"worry","fingermarked","My mock ACET scores have shown me that I am doomed to fail not because of ignorance but because of stupidity."
1957583765,"worry","draganamusic","Had a nice concert yesterday. Nice location, nice people, it was great. But I have a bad cold since yesterday night  Being sick sucks!"
1957583820,"surprise","shriggles","can't believe he has to wait till October to see &quot;Up!&quot; when Americans get to see it this weekend."
1957584006,"hate","oliverwalton","Up earlier because of a stupid orthadontist appointment"
1957584163,"worry","scribblegurl","The horror that is Maggie Gallagher is still with me. Such a big ball of ignorance. You can't reason with idiots like that, which sucks."
1957584375,"surprise","cecilyhania","@sebchew YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I'll come prepared!"
1957584587,"sadness","Rachelfurner","Just wrote lyrics to my new song exciting!I slept on a full stomach again it's the worst feeling waking up and still feeling full  euggh"
1957584973,"happiness","FromYesterday","@DeadMemoriesX Poor you   If I was with you right now; I would probably give you a hug ;D"
1957585266,"neutral","garyyuen","@eucalyptusapp I saw the note in FAQ about other languages.  any thing that would change your mind? need any help or anything else?"
1957585499,"worry","kimimd2b","Can't sleep bc I know I have to be up early !"
1957585756,"sadness","glitzyangel","got paid nowhere near as much as she thought she would"
1957586112,"worry","jaimekristene","I'm bummed that I didn't get TEDx tickets"
1957586187,"surprise","rdavemacdonald","Wow one year today Luc Bourdon was killed, doesn't seem that long ago"
1957586335,"worry","mentor2mentor","@niteskolar Now you only have 2 hours to sleep...  - Rest if you need it."
1957586403,"worry","aaronakateejay","DANG! I just ran over a bunny on the way home.  Why do I feel so bad? And Why do I have more compassion for animals than I do humans?"
1957586783,"worry","steph2theleft","@yourmajestyy haaaw..well i get out of class at 10:50..i hope i make it"
1957586924,"happiness","Lighthousestudi","Wow what a sunny day,  just recovering some erased files"
1957587344,"neutral","SlimDD","@Roy_Thomas ahhhh probably will...not good  u been Dubai before??"
1957587490,"anger","ArunBasilLal","@rmilana Hey, Wahts happening in #coffeclub..? I didnt have coffee for two days now  @dharshana"
1957587498,"sadness","MikeTheTech","I have not been this sick in years. OMG. This sucks so bad. Sickness ended up including a full restroom cleanup."
1957587933,"surprise","wenli","@swpave ?????????????"
1957588074,"neutral","LaylaNatalie","@zacktate  where u goin"
1957588348,"boredom","ciaranhenderson","@solobasssteve I'm with you there - filing is so much less fun than sorting cos you still have to look at it &amp; hunt down details"
1957588423,"worry","andrewsayer","I also shall be missing Lauren when she goes for a week"
1957588813,"neutral","alikat2k","@psychorn We are at alexander. Just had a 3 course dinner and i am wearing someone elses red wine"
1957588879,"sadness","TessMorris","@pilgrimfamilyuk oh no I hate that"
1957589272,"sadness","MsDianeG","How I wish I get at least 2 days-off in a row. 1 day off is not enough to rest.  3 days on, 1 day off, 4 days on, 1 day off...Ugh!!!"
1957589419,"sadness","ThetaHealerMaya","@hojomo im having trouble finding really yummy egg free ice-cream   #favoriteicecream - got any recommendations anyone?"
1957589597,"anger","noidSyStems","Did a historical Jesus ever exist? Im finding it hard to prove, its all hearsay accounts ... it bugs me ..."
1957589662,"neutral","geo2011","I just spent 2 hours looking for a blog topic and ended up inventing my own.  grrrr    http://bit.ly/QRz6y"
1957590087,"worry","Mercs","mayb he was raped when he was younger"
1957590363,"sadness","ahashake","I guess you're not talking about Orlando Magic @whoiskenan! There was nothing magical about it"
1957590387,"worry","iCARAlot","I'm tired. I think I'm becoming too old to go out."
1957590946,"worry","fxravin","Back in Durham from Greensboro but Cook-Outs closed.  hmmmm...."
1957591160,"worry","sparkling_jewel","says God please i hope it doesn't brownout...i'm burning my files  http://plurk.com/p/wy5za"
1957591576,"sadness","Tin06","I never thought falling in love can cause so much pain...  good thing that I'm so over that phase!"
1957591738,"neutral","hnygirl2000","@charlieboy808 : thats if u go on a weekend."
1957591739,"happiness","jackieeeg","is wondering where all her friends went..."
1957591836,"relief","eyerizzz","I feel like flying off somewhere. It's been a month since my last trip..."
1957591849,"sadness","xLakeEffectKid","@MarkK_H when you wake up, tweet me and let me know when ur on msn. I really need to talk to you  miss you"
1957591986,"sadness","caldjr","@libbyoliver caught tweets on it and got home in time for the last 5 mins of the ITV2 show!! #bgt Out tonight too so will miss it again"
1957592011,"sadness","Sidepocket","The Good: I drank Jager and licked a hot asian girl's foot. The Bad: I was reminded once again that I will never get asian girls ever."
1957592237,"empty","curmudgeonlaine","@femiknitzi Three-quarters through I believe. Will not finish tonight.  I blame errands and a certain loud at a bookstore."
1957592620,"sadness","jtothe9","3 hours sleep last night, all of my being wants to crawl into a ball somewhere and sleep for about 5 more hours. At work till six too"
1957593179,"neutral","EMMALPN","had a horrible sleep + in a rather bad mood"
1957593237,"worry","beckylucas","Sore throat coming,and recording about to start for new citipointe EP album! ARGGHHH!!!  prayers needed"
1957593508,"neutral","maattatoio","http://is.gd/IQ03 Microsoft has released Zune also in Europe, no HD for us"
1957593724,"worry","GarethCrew","http://bit.ly/ZGuQP  What would happen if the Bees died?"
1957593845,"neutral","whenyougethigh","heading to bed, somewhat reluctantly, as there is Look Around You on at 1:30. Why must the DVDs be Region 2 only?"
1957594049,"surprise","rainonmyparade","i thought it was already winter. turns out winter has even started"
1957594329,"worry","PaccmanSEQ","@Jinsing what Brody how dare u"
1957594789,"love","minorityx","@melissaohh omg  when do they finish??"
1957594795,"neutral","llaurenmeow","@shaundiviney i just got mine, but it wouldnt let me call you"
1957594919,"worry","suigi","has tummy pains  n woke stu up for a drink in the middle of the night, I don't remember it"
1957595567,"happiness","movewithme","@mangointhesky idk. The original is so great."
1957595665,"relief","ColumbusPirates","we are looking forward to daddy returning from work on Saturday. He's been gone a whole month"
1957595785,"happiness","TiaRose11","Finishing Homework.  BOOO"
1957595823,"hate","ginaflemmen","@Sihm and the &quot;fuck  &quot; was because I dont get my gift!   I was SO exited about it, and it was sooo awesome..."
1957595865,"sadness","sweetsofgeorgia","Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2"
1957596055,"sadness","lottie_89","@BK_II I have no choice  have to get on it!"
1957596516,"happiness","pelelatif","Football session after this.fun"
1957596519,"fun","Richard_Gable","@Bass_ Heading off to Poole around 4ish, @LucyKD has some serious gardening to do before we go, no Tweetdeck til Sunday evening,"
1957596976,"worry","astynes","@karinb_za its not fruit, its those sugar covered sweets. My tummy is not happy"
1957597348,"anger","cierinethegreat","lost all my files since high school."
1957597414,"love","kmctabs","is not ready for school yet!!!  http://plurk.com/p/wy69d"
1957598181,"love","ohthedotty","@KarenAnn_P i'm so sorry about that  i was really excited about it too! but i might continue posting externally, so fingers crossed!"
1957598283,"worry","KingLaffo","I hope I get the job so I can have some steady income and start eating well again. All the cheap food is horrible for you"
1957598944,"neutral","jtetsuya","All of a sudden I'm craving broccoli and cheese soup really bad...  oh the hunger"
1957599143,"happiness","laurakendrick","job centre bound. oh yay."
1957599694,"worry","magia3e","Is anyone's #visialvoicemail working. Have done the sync. Turned off &amp; on. But still not going  Help?"
1957599748,"worry","tashan","Ready, Set.... hmmm DELAY"
1957599828,"worry","lesleh","driving lesson then off to ikea with the mother and finally work. today is going to be wank"
1957599931,"happiness","renekreijveld","@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer"
1957600441,"boredom","tnyaeezawesome","fo shizzle. . . i'm bored and wanna go do something.  wish i went to pisay today. oh wellz. wonder who were there."
1957601007,"neutral","iliana","picat 21"
1957601055,"happiness","thefluentone","@moneymakn1 Thats actually not that fun as you would think... I was hurting for a week after a similar experience."
1957601390,"neutral","xCarlieCullenx","Listening to Someday We'll Know... It's raining!!!!"
1957601782,"sadness","emotionalpedant","@FelipeAzucares Everyone seems to love it, but it felt kinda lazy and repetative to me.  I was really disappointed."
1957601857,"neutral","Anthony_VD","Is de examens al beu"
1957601859,"sadness","xPrincess_Danax","Its a lovely day sky is clear birds are singing and i'm stuck in an office with on windows for 9 hours"
1957601979,"neutral","nicolemillarez","who wants to be FRIENDS ??? i need a friend right now"
1957602228,"fun","silasistheman","I'm saying goodbye to Sydney for a few days, and Hello to Rapeville.... I'll miss pretty"
1957602412,"neutral","MashAnnable","@Phoebo yeah....but I finish go home get changed etc etc then im off again"
1957602666,"surprise","AmyLSwindler","Not ah huge fan of getting up in the middle of the night to change peed sheets and underpants."
1957602754,"sadness","hannahbeth1990","nothing could get worse, or could it? if it did i think id be on the verge of killing myself or someone else, things are not good anymore"
1957603474,"worry","evababydiva","where's Jake??"
1957604270,"love","scarletshimmer","@Dichenlachman oh I love oreos!! U can't get many varieties in the uk"
1957604271,"worry","tkenny","In work early, frustrating myself with my own work before I get frustrated with other work. Not much time for design today"
1957604493,"worry","Maureen12683","@NKOTBahamas2009 Aw it says the pic doesn't exist anymore"
1957605220,"worry","stevedisme","@DreamnetFaith69 I will have spent my allowance at cybernet expo in SF by then  send me a dm with rates, tho, mayb cash flo bttr 4 me then"
1957605334,"love","ashtonwait","@jassily but ... but it's michael bay ...*sigh* i'm sorry, love - didn't know you felt that way about it   XD"
1957605564,"worry","hiiibnr","hurt. done trying.."
1957605698,"neutral","AisforAudrey","i have a yucky burn"
1957605809,"worry","sinfulsignorita","@HzNKzM i want cafe latteeeeeeeeeee"
1957605896,"worry","alyghasani","I took my yearbook photo earlier at school, and I don't think that it will turn out great"
1957606490,"worry","dabida","very malakas ang ulan. how will i go to fort"
1957606569,"worry","JuliePee","@dalzinho I was trying to back all her documents up but it wasn't playing along. its taking forever but am back at it again now"
1957606730,"neutral","kptron","@alisonmyra It's called a RipStick.  When I had a job I sold a lot of those..."
1957607501,"neutral","beefbeff","@iminditch yesh and that potato guy is online... but hes not live"
1957607620,"neutral","jtetsuya","All of a sudden I'm craving broccoli and cheese soup really bad... my mouth is watering envisioning a bread bowl in my head..."
1957607977,"sadness","sprinkles_","todays weigh in....  only lost 1/2 pound this week :o depressing"
